Months,L,M,S,C3,C10,C15,C25,C50,C75,C85,C90,C97,C99.9
17.54414784,-0.4931,15.7632,0.0866,13.47736595,14.14874724,14.43783881,14.88111071,15.7632,16.72570263,17.27879565,17.6690196,18.68027724,21.00320049
17.57700205,-0.4937,15.7605,0.08659,13.47538877,14.14654432,14.43554202,14.878674,15.7605,16.72273942,17.27569304,17.665824,18.67686174,20.99939958
17.60985627,-0.4944,15.7578,0.08658,13.47342754,14.14434942,14.43325064,14.87623969,15.7578,16.71977921,17.27259785,17.66264015,18.67347395,20.9956893
17.64271047,-0.495,15.7551,0.08657,13.47145003,14.14214631,14.43095369,14.8738029,15.7551,16.71681605,17.26949531,17.65944461,18.67005849,20.99188825
17.67556468,-0.4956,15.7524,0.08657,13.46923796,14.13977134,14.42851349,14.87126857,15.7524,16.71396902,17.26658009,17.65648854,18.66702495,20.98883486
17.70841889,-0.4962,15.7497,0.08656,13.46726019,14.13756807,14.42621643,14.8688317,15.7497,16.7110059,17.26347759,17.65329305,18.6636095,20.98503368
17.7412731,-0.4969,15.747,0.08655,13.46529834,14.1353728,14.42392476,14.86639723,15.747,16.70804577,17.2603825,17.65010929,18.66022173,20.9813231
17.77412731,-0.4975,15.7444,0.08655,13.46317152,14.13308745,14.42157606,14.86395725,15.7444,16.70530485,17.25757689,17.6472653,18.65730665,20.97840279
17.80698152,-0.4981,15.7417,0.08654,13.46119333,14.13088392,14.4192788,14.86152027,15.7417,16.7023418,17.25447447,17.64406987,18.65389122,20.9746014
17.83983573,-0.4987,15.7391,0.08653,13.4593005,14.12877007,14.41707306,14.85917765,15.7391,16.69948487,17.25148168,17.64098656,18.65059432,20.9709332
17.87268994,-0.4993,15.7364,0.08653,13.45708791,14.12639482,14.41463266,14.85664321,15.7364,16.69663787,17.24856647,17.63803048,18.64756068,20.96787947
17.90554415,-0.5,15.7338,0.08652,13.45521087,14.12428889,14.41243227,14.85430296,15.7338,16.69378393,17.2455811,17.63495891,18.64429142,20.96430177
17.93839836,-0.5006,15.7312,0.08651,13.45331762,14.12217478,14.41022635,14.85196023,15.7312,16.69092707,17.24258839,17.63187566,18.64099454,20.96063336
17.97125256,-0.5012,15.7286,0.08651,13.4511903,14.11988916,14.40787744,14.84952014,15.7286,16.68818618,17.23978279,17.62903166,18.63807935,20.95771272
18.00410678,-0.5018,15.726,0.0865,13.4492968,14.1177749,14.4056714,14.84717734,15.726,16.68532935,17.23679012,17.62594845,18.63478248,20.95404418
18.03696099,-0.5024,15.7234,0.08649,13.44740315,14.11566055,14.40346528,14.8448345,15.7234,16.68247255,17.23379748,17.62286528,18.63148563,20.95037558
18.06981519,-0.503,15.7208,0.08649,13.44527558,14.11337479,14.40111628,14.84239436,15.7208,16.67973168,17.23099188,17.62002127,18.62857038,20.94745477
18.10266941,-0.5036,15.7183,0.08648,13.4434672,14.11135006,14.39900165,14.84014586,15.7183,16.67698101,17.22810889,17.61705021,18.62539204,20.94391929
18.13552361,-0.5043,15.7157,0.08647,13.44158914,14.10924352,14.3968008,14.83780534,15.7157,16.67412722,17.22512368,17.61397878,18.62212281,20.94034106
18.16837782,-0.5049,15.7132,0.08647,13.43954686,14.1070474,14.3945433,14.83545955,15.7132,16.67149246,17.2224277,17.61124685,18.619326,20.93755334
18.20123204,-0.5055,15.7106,0.08646,13.43765254,14.10493265,14.39233688,14.83311653,15.7106,16.66863575,17.21943516,17.60816378,18.61602918,20.93388441
18.23408624,-0.5061,15.7081,0.08645,13.4358436,14.10290759,14.390222,14.83086789,15.7081,16.66588517,17.21655227,17.60519281,18.61285087,20.93034865
18.26694045,-0.5067,15.7056,0.08645,13.43380108,14.10071133,14.38796441,14.82852205,15.7056,16.66325042,17.21385629,17.60246087,18.61005402,20.92756077
18.29979466,-0.5073,15.703,0.08644,13.43190636,14.09859634,14.3857578,14.82617892,15.703,16.66039377,17.21086383,17.59937787,18.60675722,20.92389164
18.33264887,-0.5079,15.7005,0.08643,13.43009703,14.09657103,14.38364274,14.82393016,15.7005,16.65764325,17.207981,17.59640697,18.60357894,20.9203557
18.36550308,-0.5085,15.698,0.08643,13.42805427,14.09437464,14.38138504,14.82158428,15.698,16.65500852,17.20528503,17.59367502,18.60078203,20.91756766
18.39835729,-0.5091,15.6956,0.08642,13.42633023,14.09243898,14.37936148,14.81942987,15.6956,16.65236412,17.20251184,17.59081623,18.59772225,20.91416484
18.4312115,-0.5097,15.6931,0.08642,13.42428734,14.09024251,14.37710373,14.81708395,15.6931,16.6497294,17.19981587,17.58808428,18.5949253,20.91137671
18.46406571,-0.5103,15.6906,0.08641,13.42247751,14.08821692,14.37498845,14.81483507,15.6906,16.64697894,17.19693311,17.58511345,18.59174703,20.9078405
18.49691992,-0.5109,15.6882,0.0864,13.42075309,14.08628102,14.37296471,14.81268056,15.6882,16.6443346,17.19415999,17.58225472,18.58868726,20.90443748
18.52977413,-0.5115,15.6857,0.0864,13.41870996,14.08408442,14.37070686,14.81033459,15.6857,16.64169989,17.19146402,17.57952276,18.58589027,20.9016492
18.56262833,-0.5121,15.6833,0.08639,13.41698529,14.08214838,14.36868301,14.80818001,15.6833,16.63905558,17.18869094,17.57666407,18.58283051,20.89824606
18.59548255,-0.5127,15.6808,0.08638,13.41517493,14.08012246,14.36656747,14.80593098,15.6808,16.63630521,17.18580828,17.57369333,18.57965228,20.89470959
18.62833676,-0.5133,15.6784,0.08638,13.41321711,14.07801552,14.36440115,14.80367938,15.6784,16.6337766,17.18322192,17.57107343,18.57697372,20.89205441
18.66119096,-0.5139,15.676,0.08637,13.41149206,14.07607925,14.36237712,14.8015247,15.676,16.63113235,17.18044889,17.5682148,18.57391398,20.88865107
18.69404518,-0.5145,15.6736,0.08636,13.40976687,14.07414288,14.36035303,14.79936998,15.6736,16.62848813,17.1776759,17.56535619,18.57085425,20.88524766
18.72689938,-0.5151,15.6712,0.08636,13.40780882,14.07203582,14.35818661,14.79711833,15.6712,16.62595954,17.17508954,17.5627363,18.56817565,20.88259234
18.75975359,-0.5156,15.6688,0.08635,13.40606751,14.07009131,14.356157,14.79496113,15.6688,16.62331241,17.17230926,17.5598661,18.56508842,20.87909836
18.79260781,-0.5162,15.6665,0.08634,13.4044275,14.06824452,14.35422435,14.79290074,15.6665,16.62077433,17.16964592,17.55711962,18.5621472,20.87582802
18.82546201,-0.5168,15.6641,0.08634,13.40246923,14.06613733,14.35205784,14.79064903,15.6641,16.61824575,17.16705957,17.55449972,18.55946855,20.87317254
18.85831622,-0.5174,15.6617,0.08633,13.40074343,14.0642006,14.35003347,14.78849415,15.6617,16.61560162,17.16428668,17.55164121,18.55640885,20.86976882
18.89117043,-0.518,15.6594,0.08632,13.39910304,14.06235358,14.34810065,14.78643365,15.6594,16.6130636,17.16162341,17.54889479,18.55346765,20.86649829
18.92402464,-0.5186,15.6571,0.08632,13.39723011,14.06033606,14.34602567,14.78427632,15.6571,16.61064112,17.15914665,17.54638695,18.55090744,20.86397592
18.95687885,-0.5192,15.6547,0.08631,13.39550393,14.0583991,14.34400112,14.78212134,15.6547,16.60799704,17.15637382,17.54352849,18.54784775,20.86057201
18.98973306,-0.5197,15.6524,0.08631,13.39361503,14.05637353,14.3419207,14.77996157,15.6524,16.60557164,17.15388975,17.54100903,18.54526003,20.85795915
19.02258727,-0.5203,15.6501,0.0863,13.39197419,14.05452624,14.33998767,14.77790095,15.6501,16.60303368,17.15122655,17.53826268,18.54231884,20.85468837
19.05544148,-0.5209,15.6478,0.08629,13.3903332,14.05267886,14.33805458,14.77584029,15.6478,16.60049574,17.14856338,17.53551635,18.53937765,20.85141753
19.08829569,-0.5215,15.6455,0.08629,13.38845992,14.05066115,14.33597946,14.77368289,15.6455,16.59807328,17.14608663,17.53300849,18.53681735,20.84889494
19.1211499,-0.5221,15.6432,0.08628,13.38681871,14.04881364,14.33404627,14.77162217,15.6432,16.59553537,17.14342348,17.53026219,18.53387617,20.84562397
19.1540041,-0.5226,15.6409,0.08627,13.38516156,14.04695807,14.33210762,14.76955901,15.6409,16.59299456,17.14075306,17.52750433,18.53090757,20.84226256
19.18685832,-0.5232,15.6387,0.08627,13.38337363,14.04503005,14.33012404,14.76749598,15.6387,16.5906782,17.13838591,17.52510852,18.5284657,20.83987309
19.21971253,-0.5238,15.6364,0.08626,13.38173206,14.04318231,14.32819068,14.76543516,15.6364,16.58814035,17.13572283,17.52236228,18.52552454,20.83660193
19.25256673,-0.5244,15.6342,0.08626,13.37994401,14.04125422,14.32620706,14.76337211,15.6342,16.585824,17.13335567,17.51996647,18.52308263,20.83421238
19.28542095,-0.525,15.6319,0.08625,13.37830221,14.03940635,14.32427359,14.76131123,15.6319,16.58328617,17.13069262,17.51722026,18.52014147,20.83094109
19.31827515,-0.5255,15.6297,0.08624,13.37673008,14.03764026,14.32242632,14.75934235,15.6297,16.58085154,17.12813189,17.51457455,18.51729138,20.82771266
19.35112936,-0.5261,15.6275,0.08624,13.37494182,14.03571205,14.32044261,14.75727925,15.6275,16.57853519,17.12576473,17.51217873,18.51484943,20.82532297
19.38398358,-0.5267,15.6253,0.08623,13.37338525,14.03395378,14.31860061,14.75531271,15.6253,16.57610351,17.12321133,17.50954463,18.51202676,20.82218476
19.41683778,-0.5272,15.6231,0.08622,13.37181279,14.03218748,14.31675318,14.75334373,15.6231,16.57366892,17.12065067,17.50689899,18.50917669,20.81895616
19.44969199,-0.5278,15.6209,0.08622,13.37002431,14.03025915,14.31476939,14.75128058,15.6209,16.57135259,17.11828352,17.50450316,18.50673469,20.81656634
19.4825462,-0.5284,15.6187,0.08621,13.36846739,14.02850067,14.31292723,14.74931395,15.6187,16.56892096,17.11573017,17.50186912,18.50391204,20.81342793
19.51540041,-0.529,15.6165,0.08621,13.36667879,14.02657227,14.31094339,14.74725077,15.6165,16.56660463,17.11336302,17.49947328,18.50147001,20.81103805
19.54825462,-0.5295,15.6144,0.0862,13.3651915,14.02489554,14.3091874,14.74537612,15.6144,16.56427619,17.11091201,17.49693976,18.49873843,20.80794247
19.58110883,-0.5301,15.6122,0.08619,13.36363423,14.02313685,14.30734509,14.74340939,15.6122,16.5618446,17.10835872,17.49430577,18.49591579,20.80480388
19.61396304,-0.5307,15.61,0.08619,13.36184542,14.02120833,14.30536116,14.74134616,15.61,16.55952829,17.10599157,17.49190993,18.49347372,20.80241386
19.64681725,-0.5312,15.6079,0.08618,13.36035781,14.01953141,14.30360502,14.73947142,15.6079,16.5571999,17.10354062,17.48937646,18.49074217,20.79931812
19.67967146,-0.5318,15.6058,0.08618,13.35865448,14.01769265,14.30171268,14.73750261,15.6058,16.55498967,17.10128305,17.48709267,18.48841853,20.79706129
19.71252567,-0.5323,15.6037,0.08617,13.35716667,14.0160156,14.29995646,14.73562781,15.6037,16.55266131,17.09883213,17.48455923,18.48568699,20.79396544
19.74537987,-0.5329,15.6015,0.08616,13.35560884,14.01425657,14.29811389,14.73366093,15.6015,16.55022981,17.09627893,17.48192532,18.48286436,20.79082654
19.77823409,-0.5335,15.5994,0.08616,13.3539053,14.0124177,14.29622146,14.73169207,15.5994,16.54801959,17.09402137,17.47964152,18.48054068,20.78856959
19.8110883,-0.534,15.5973,0.08615,13.35241717,14.01074045,14.29446509,14.72981718,15.5973,16.54569128,17.09157051,17.47710814,18.47780917,20.78547357
19.8439425,-0.5346,15.5953,0.08614,13.35103021,14.00916087,14.29280565,14.72803908,15.5953,16.54347199,17.08923653,17.47469839,18.47522348,20.782601
19.87679672,-0.5351,15.5932,0.08614,13.34931079,14.00731398,14.2909078,14.7260678,15.5932,16.54125887,17.0869717,17.47240304,18.47287241,20.78025368
19.90965092,-0.5357,15.5911,0.08613,13.34783801,14.00564445,14.28915662,14.72419521,15.5911,16.53893352,17.08452817,17.46988126,18.47016826,20.77724773
19.94250513,-0.5363,15.589,0.08613,13.34613415,14.0038054,14.28726407,14.72222628,15.589,16.53672332,17.0822706,17.46759744,18.46784451,20.77499059
19.97535935,-0.5368,15.587,0.08612,13.34473112,14.00221767,14.2855991,14.72044569,15.587,16.53450117,17.07992941,17.4651762,18.46523149,20.77202755
20.00821355,-0.5374,15.585,0.08611,13.34334362,14.00063777,14.28393943,14.71866745,15.585,16.53228195,17.07759551,17.46276652,18.46264581,20.76915468
20.04106776,-0.5379,15.5829,0.08611,13.34162391,13.99879071,14.28204145,14.71669609,15.5829,16.53006885,17.07533069,17.46047117,18.46029468,20.76680719
20.07392197,-0.5385,15.5809,0.0861,13.34023621,13.99721068,14.28038168,14.7149178,15.5809,16.52784965,17.07299682,17.45806151,18.45770901,20.7639342
20.10677618,-0.539,15.5789,0.0861,13.33860201,13.99545341,14.27857531,14.71304086,15.5789,16.52574264,17.07084158,17.4558782,18.45547632,20.76171992
20.13963039,-0.5396,15.5769,0.08609,13.33721411,13.99387326,14.27691545,14.71126252,15.5769,16.52352347,17.06850773,17.45346857,18.45289064,20.75884681
20.1724846,-0.5401,15.5749,0.08608,13.33581046,13.99228516,14.2752502,14.70948176,15.5749,16.52130141,17.06616666,17.45104743,18.45027767,20.75588344
20.20533881,-0.5407,15.5729,0.08608,13.3341917,13.99053566,14.27344909,14.70760716,15.5729,16.51919731,17.06401868,17.44887564,18.44807226,20.75375925
20.23819302,-0.5412,15.5709,0.08607,13.33278786,13.98894744,14.27178375,14.70582635,15.5709,16.51697529,17.06167763,17.44645454,18.44545928,20.75079577
20.27104723,-0.5418,15.569,0.08607,13.33125462,13.98728772,14.27007425,14.70404617,15.569,16.51497727,17.05963922,17.44439479,18.4433723,20.74880479
20.30390144,-0.5423,15.567,0.08606,13.32985058,13.98569939,14.26840882,14.70226531,15.567,16.51275527,17.05729821,17.44197371,18.44075933,20.74584119
20.33675564,-0.5429,15.5651,0.08605,13.32854766,13.98420869,14.26684032,14.70058123,15.5651,16.51064226,17.05507403,17.43967621,18.43829213,20.74310098
20.36960986,-0.5434,15.5631,0.08605,13.32691301,13.98245116,14.26503377,14.69870419,15.5631,16.50853528,17.05291881,17.4374929,18.43605936,20.74088645
20.40246407,-0.544,15.5612,0.08604,13.32560989,13.98096035,14.26346518,14.69702006,15.5612,16.5064223,17.05069467,17.43519543,18.43359215,20.73814611
20.43531827,-0.5445,15.5593,0.08604,13.32406077,13.9792926,14.26175025,14.69523745,15.5593,16.50442139,17.04864901,17.43312415,18.43147782,20.7360648
20.46817249,-0.5451,15.5574,0.08603,13.32275745,13.97780168,14.26018157,14.69355327,15.5574,16.50230844,17.04642489,17.4308267,18.42901061,20.73332435
20.50102669,-0.5456,15.5555,0.08603,13.32120823,13.97613387,14.2584666,14.69177063,15.5555,16.50030754,17.04437924,17.42875542,18.42689625,20.73124299
20.5338809,-0.5461,15.5536,0.08602,13.31988916,13.97463498,14.25689252,14.69008403,15.5536,16.49819171,17.04214791,17.42644649,18.42440177,20.72841227
20.56673512,-0.5467,15.5517,0.08601,13.31858554,13.97314387,14.2553237,14.68839977,15.5517,16.4960788,17.03992384,17.42414908,18.42193456,20.72567163
20.59958932,-0.5472,15.5498,0.08601,13.31703614,13.97147597,14.25360865,14.6866171,15.5498,16.49407791,17.0378782,17.4220778,18.41982017,20.72359017
20.63244353,-0.5478,15.548,0.086,13.31581797,13.97007459,14.25213141,14.68502724,15.548,16.4920711,17.03576372,17.41989245,18.41747142,20.72098269
20.66529774,-0.5483,15.5461,0.086,13.31426848,13.96840664,14.25041633,14.68324454,15.5461,16.49007021,17.03371808,17.41782117,18.41535701,20.71890118
20.69815195,-0.5488,15.5443,0.08599,13.31303457,13.96699731,14.24893369,14.68165226,15.5443,16.48806053,17.03159639,17.41562435,18.412981,20.71620345
20.73100616,-0.5494,15.5424,0.08598,13.31173045,13.9655059,14.24736465,14.67996787,15.5424,16.48594768,17.02937239,17.41332701,18.41051379,20.71346251
20.76386037,-0.5499,15.5406,0.08598,13.31026644,13.9639277,14.24574116,14.67827958,15.5406,16.48405288,17.02743632,17.41136776,18.40851781,20.71151418
20.79671458,-0.5504,15.5388,0.08597,13.30903225,13.9625182,14.24425839,14.67668722,15.5388,16.48204324,17.02531469,17.40917099,18.40614181,20.70881629
20.82956879,-0.551,15.537,0.08597,13.30758366,13.96094779,14.24264017,14.67500128,15.537,16.48015133,17.02338585,17.40722322,18.40417304,20.70695803
20.862423,-0.5515,15.5352,0.08596,13.3063493,13.95953818,14.24115733,14.67340888,15.5352,16.47814171,17.02126424,17.40502647,18.40179704,20.70426001
20.89527721,-0.552,15.5334,0.08596,13.3048851,13.95795988,14.23953376,14.67172055,15.5334,16.47624692,17.01932817,17.40306721,18.39980102,20.7023116
20.92813141,-0.5526,15.5316,0.08595,13.30366607,13.95655799,14.23805613,14.67013047,15.5316,16.47424021,17.01721381,17.40088197,18.39745225,20.69970358
20.96098563,-0.5531,15.5299,0.08594,13.30251708,13.95523807,14.23666483,14.66863244,15.5299,16.47233671,17.01520182,17.3987973,18.39519471,20.69713866
20.99383984,-0.5536,15.5281,0.08594,13.30105271,13.95365968,14.2350412,14.66694408,15.5281,16.47044192,17.01326575,17.39683804,18.39319866,20.69519016
21.02669404,-0.5542,15.5263,0.08593,13.29983339,13.95225762,14.23356344,14.66535391,15.5263,16.46843526,17.01115144,17.39465283,18.39084988,20.69258195
21.05954826,-0.5547,15.5246,0.08593,13.29845458,13.95076904,14.23203144,14.66375998,15.5246,16.46664655,17.00932494,17.3928056,18.38897226,20.69076669
21.09240246,-0.5552,15.5229,0.08592,13.29730526,13.94944891,14.23063998,14.66226186,15.5229,16.46474309,17.007313,17.39072098,18.38671472,20.68820155
21.12525667,-0.5557,15.5212,0.08591,13.29615583,13.94812873,14.22924847,14.66076372,15.5212,16.46283964,17.00530107,17.38863638,18.38445719,20.68563636
21.15811089,-0.5563,15.5194,0.08591,13.29470668,13.946558,14.22763002,14.65907765,15.5194,16.46094776,17.00337223,17.38668858,18.38248829,20.6837778
21.19096509,-0.5568,15.5177,0.0859,13.29355708,13.94523771,14.22623844,14.65757946,15.5177,16.45904434,17.00136033,17.38460399,18.38023076,20.68121249
21.2238193,-0.5573,15.5161,0.0859,13.29226369,13.94383886,14.22479802,14.65607994,15.5161,16.45736171,16.99964339,17.38286879,18.37847153,20.67953038
21.25667351,-0.5578,15.5144,0.08589,13.29111393,13.94251848,14.22340636,14.6545817,15.5144,16.45545831,16.99763152,17.38078423,18.376214,20.67696497
21.28952772,-0.5584,15.5127,0.08589,13.28975024,13.94103751,14.22187951,14.65299005,15.5127,16.4536725,16.99581223,17.37894845,18.37436349,20.6752396
21.32238193,-0.5589,15.511,0.08588,13.28860031,13.93971702,14.22048777,14.65149177,15.511,16.45176912,16.99380038,17.37686391,18.37210596,20.67267406
21.35523614,-0.5594,15.5094,0.08587,13.28753595,13.93848634,14.21918767,14.65008792,15.5094,16.44997183,16.99189811,17.37489141,18.36996687,20.67024175
21.38809035,-0.5599,15.5077,0.08587,13.28615666,13.93699748,14.21765547,14.64849388,15.5077,16.44818314,16.99007162,17.37304417,18.36808916,20.66842624
21.42094456,-0.5605,15.5061,0.08586,13.28510756,13.9357745,14.21636057,14.64709234,15.5061,16.44638875,16.98817657,17.37108315,18.36597724,20.66608385
21.45379877,-0.561,15.5045,0.08586,13.28381386,13.93437547,14.21492002,14.64559275,15.5045,16.44470614,16.98645964,17.36934793,18.36421795,20.66440159
21.48665298,-0.5615,15.5028,0.08585,13.28266349,13.93305472,14.21352808,14.64409435,15.5028,16.44280282,16.98444786,17.36726345,18.36196041,20.66183577
21.51950718,-0.562,15.5012,0.08585,13.2813697,13.93165564,14.2120875,14.64259473,15.5012,16.44112021,16.98273093,17.36552823,18.3602011,20.66015347
21.5523614,-0.5625,15.4996,0.08584,13.28030486,13.93042467,14.21078718,14.64119075,15.4996,16.43932298,16.98082872,17.36355579,18.35806201,20.65772082
21.58521561,-0.563,15.498,0.08584,13.27901098,13.92902554,14.20934656,14.63969112,15.498,16.43764037,16.97911179,17.36182057,18.35630268,20.65603848
21.61806981,-0.5636,15.4965,0.08583,13.27804706,13.92789213,14.20814311,14.63838391,15.4965,16.4359521,16.97732636,17.35997161,18.35430917,20.65382903
21.65092403,-0.5641,15.4949,0.08582,13.27698196,13.92666101,14.20684267,14.63697986,15.4949,16.43415491,16.9754242,17.35799921,18.35217007,20.6513962
21.68377823,-0.5646,15.4933,0.08582,13.27568793,13.9252618,14.20540199,14.6354802,15.4933,16.43247231,16.97370727,17.35626399,18.35041071,20.64971379
